num,title,download_url,description,pubdate,url,full_url
801,Must Be Rats on the Brain,https://www.thisamericanlife.org/sites/default/files/audio/801/CE6igqsXaA7O_I3oBbBJot_UPCkSbARGWdwkLp5BWUA/801.mp3,"The one animal we can’t seem to live without, even when we really, really want to.","Fri, 09 Jun 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/801,https://www.thisamericanlife.org/801/must-be-rats-on-the-brain
800,Jane Doe,https://www.thisamericanlife.org/sites/default/files/audio/800/q3f3BNr1q8AV_4H-zkpiIzxxf0Le-_ak9qf8hSryaEE/800.mp3,"Five years after the #MeToo explosion, what’s happened in the lives of the women who stepped forward and went public with their stories? We tell the story of a teenager who spoke out against one of the most powerful people in her state, and what happened next.","Fri, 26 May 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/800,https://www.thisamericanlife.org/800/jane-doe
799,The Lives of Others,https://www.thisamericanlife.org/sites/default/files/audio/799/yrfk0h8_ll-EP0rWIopFqBtykToc016sefqRpPUO6VI/799.mp3,"Looping thoughts about people you barely know, or don't know at all.","Fri, 12 May 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/799,https://www.thisamericanlife.org/799/the-lives-of-others
798,Leaving the Fold,https://www.thisamericanlife.org/sites/default/files/audio/798/E0nJAxghpb8BI6eq_7MqH9tnKBmVriRgVDS8VInBv9o/798.mp3,"A week after Jerry Springer’s death, we go back to a story we first broadcast years ago, about a side of Springer most people don’t know and can’t imagine: his years as an idealistic politician in the mold of Bobby Kennedy. Plus other stories of people who try to leave some moment in their life behind, which can be hard.","Fri, 05 May 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/798,https://www.thisamericanlife.org/798/leaving-the-fold
797,What I Was Thinking As We Were Sinking,https://www.thisamericanlife.org/sites/default/files/audio/797/XuR6CYbF5_rMVEaKMVJPFqpM8A6Cno3n_wwZNf_QH-Y/797.mp3,It's funny the things that go through your head during a disaster.,"Fri, 21 Apr 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/797,https://www.thisamericanlife.org/797/what-i-was-thinking-as-we-were-sinking
796,What Lies Beneath,https://www.thisamericanlife.org/sites/default/files/audio/796/l3vqRsDo7wJ6TYLNfYG0EplmFIhsUyJhmtvzTi94QYc/796.mp3,Summoning up stuff that’s usually hidden down deep.,"Fri, 14 Apr 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/796,https://www.thisamericanlife.org/796/what-lies-beneath
795,Nine Months Later,https://www.thisamericanlife.org/sites/default/files/audio/795/Xq-Z0SxdKS9FyJULMAexgavWUk5ahQj_Q9e-oxsu5Z8/795.mp3,"It’s been nine months since Roe v. Wade was overturned. We talk to people who wanted abortions right when the laws were changing in their states. They had to wait for appointments, for money to travel or abortion pills. And during that waiting, a lot of interesting things happened. We see how much life has changed, nine months later.","Fri, 07 Apr 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/795,https://www.thisamericanlife.org/795/nine-months-later
794,So Close and Yet So Far,https://www.thisamericanlife.org/sites/default/files/audio/794/YTdx3YBtJcHIWeFiOPFOoKtuxOyHORo1WSavCo8X8_0/794.mp3,"People ​so close to each other, ​in ​extremely intimate situations​,​ who are also a million miles apart.","Fri, 24 Mar 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/794,https://www.thisamericanlife.org/794/so-close-and-yet-so-far
793,The Problem with Ghosts,https://www.thisamericanlife.org/sites/default/files/audio/793/o1Ofp9rlsUV4h6zLEwXFA5qp1F2QyzqIs8J0SFRUQ4A/793.mp3,"The ghosts that visit us, the ghosts that never do, and the ghosts that walk among us.","Fri, 10 Mar 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/793,https://www.thisamericanlife.org/793/the-problem-with-ghosts
792,When to Leave,https://www.thisamericanlife.org/sites/default/files/audio/792/ymjnRonM3plqlCCZkLCH0RoaZqXta4oXQtuW-gvyyII/792.mp3,People staring down that hardest of questions: Is now the time? To leave?,"Fri, 03 Mar 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/792,https://www.thisamericanlife.org/792/when-to-leave
791,Math or Magic?,https://www.thisamericanlife.org/sites/default/files/audio/791/nFL67ExqtFaOBf-qTtuUTtxNlmr07XcuniWTrrt2-dU/791.mp3,"When it comes to finding love, there seems to be two schools of thought on the best way to go about it. One says, wait for that lightning-strike magic. The other says, make a calculation and choose the best option available. Who has it right?","Fri, 10 Feb 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/791,https://www.thisamericanlife.org/791/math-or-magic
790,You're It,https://www.thisamericanlife.org/sites/default/files/audio/790/HW1YFTLrax5fduV0K_6kZoWcmyufWMLjMHPwtqIblbo/790.mp3,Sometimes you raise your hand. Other times you’re just the only one left.,"Fri, 27 Jan 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/790,https://www.thisamericanlife.org/790/youre-it
789,The Runaround,https://www.thisamericanlife.org/sites/default/files/audio/789/9wO2LJyu1ko4h7r8hYKWa-TQJcG4EiKSNrtZCNX0UgQ/789.mp3,"People being dodged, delayed, and evaded—and what they do to put an end to it.","Fri, 20 Jan 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/789,https://www.thisamericanlife.org/789/the-runaround
788,Half-Baked Stories About My Dead Mom,https://www.thisamericanlife.org/sites/default/files/audio/788/wsfdnRQYf5JV1x1_VKlAtKaOVMxjvLKzb6ZTDhF0Auc/788.mp3,"Writer Etgar Keret tries to come up with the stories that capture his late mother, Orna Keret—but it’s hard, he says, because she’s like Maria in West Side Story and she’s also like Thanos from the Avengers. He ends up with a series of very short stories — most just a few paragraphs long — that give glimpses of different sides of her.","Fri, 06 Jan 2023 18:00:00 -0400",https://www.thisamericanlife.org/episode/788,https://www.thisamericanlife.org/788/half-baked-stories-about-my-dead-mom
787,Baby's First Christmas,https://www.thisamericanlife.org/sites/default/files/audio/787/P80T5Zj7jX7nECkrRAaqDy7SNJSsEgr-oYKbyDLsoeU/787.mp3,"People experiencing Christmas in brand new ways, giving the holiday even more meaning.","Fri, 23 Dec 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/787,https://www.thisamericanlife.org/787/babys-first-christmas
786,It's a Game Show!,https://www.thisamericanlife.org/sites/default/files/audio/786/ApENpf0Utqij6N5NnjaGCvZqRAncctzsi2RIB20D-xo/786.mp3,Something we’ve never done before: true stories told in the form of a game show.,"Fri, 02 Dec 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/786,https://www.thisamericanlife.org/786/its-a-game-show
785,Through the Looking Glass,https://www.thisamericanlife.org/sites/default/files/audio/785/Nzvp2Ypy-OucoO98KJBha26JNd1cGLM3xZ1JKQrK2t0/785.mp3,"People trying to coax each other across the line, from one side to the other.","Fri, 25 Nov 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/785,https://www.thisamericanlife.org/785/through-the-looking-glass
784,"Mapmaker, Mapmaker, Make Me a Map",https://www.thisamericanlife.org/sites/default/files/audio/784/aupAbCUsVvpxIitH-_FBYT3lOFTcMxeOuHS8LKUz7tI/784.mp3,"Not long ago, Republicans in Ohio passed a constitutional amendment to end gerrymandering in the state. And then a funny thing happened. The same Ohio Republicans drew electoral maps that violated their own constitutional amendment. They’ll be using them in this week’s midterm elections. We try to understand how that could happen.","Fri, 04 Nov 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/784,https://www.thisamericanlife.org/784/mapmaker
783,Kids These Days,https://www.thisamericanlife.org/sites/default/files/audio/783/NeWmoh-4W2fZrVBazfe-JaEl9oTjOhuPuo4ZOrOrPBA/783.mp3,We hear from kids who are dealing with some of the country’s most contentious debates. Debates that are supposedly about them.,"Fri, 28 Oct 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/783,https://www.thisamericanlife.org/783/kids-these-days
782,Family Dig,https://www.thisamericanlife.org/sites/default/files/audio/782/y10lm3cYJADoP3ivDac_mlja7tpRG028PP4EdDaRcR4/782.mp3,"Two people go on excavations of their families’ pasts. Including the first episode of the new podcast, “We Were Three,” hosted by our longtime producer, Nancy Updike, and from Serial Productions and The New York Times.","Fri, 14 Oct 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/782,https://www.thisamericanlife.org/782/family-dig
781,Watching the Watchers,https://www.thisamericanlife.org/sites/default/files/audio/781/CSlCGQATHXNs8zru3jnd75_XT2jj0ANPJOgIif5e1b8/781.mp3,People taking it upon themselves to keep an eye on those in charge.,"Fri, 07 Oct 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/781,https://www.thisamericanlife.org/781/watching-the-watchers
780,Setting the Record Straight,https://www.thisamericanlife.org/sites/default/files/audio/780/D0kDZD-7kZ4Qn8epTqVFDnmEtY9wANujX4dtENYLQpE/780.mp3,"Getting to the facts can be difficult, but it’s always the right thing to do. Except when it isn’t.","Fri, 30 Sep 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/780,https://www.thisamericanlife.org/780/setting-the-record-straight
779,Ends of the Earth,https://www.thisamericanlife.org/sites/default/files/audio/779/dPVgxgPCWMTOoqaruVrGPDHMtmR5JIvkjVvUoSrDymI/779.mp3,An exploration of the very upper limits of what you do for someone you love.,"Fri, 16 Sep 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/779,https://www.thisamericanlife.org/779/ends-of-the-earth
778,Me Minus Me,https://www.thisamericanlife.org/sites/default/files/audio/778/AfZwj_tTaV0rw3makfptQUaNN9Qu0txPKkxJsJ3vtPI/778.mp3,"When a fundamental part of yourself changes dramatically, are you still who you thought you were?","Fri, 26 Aug 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/778,https://www.thisamericanlife.org/778/me-minus-me
777,Name. Age. Detail.,https://www.thisamericanlife.org/sites/default/files/audio/777/XiwT8yJjDopOoFM4ucgmhn1wvrA5RBMa4BN6N6nH3vI/777.mp3,"Ten people were killed at a grocery store in Buffalo, NY. Their stories, as you’ve never heard them.","Fri, 12 Aug 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/777,https://www.thisamericanlife.org/777/name-age-detail
776,I Work Better on Deadline,https://www.thisamericanlife.org/sites/default/files/audio/776/9FGM2d3Ay80RY_ULI266wQkX3VDWn1ThSwjNrvWP6Ik/776.mp3,Stories of people racing against time to solve a problem. Will they make it?,"Fri, 29 Jul 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/776,https://www.thisamericanlife.org/776/i-work-better-on-deadline
775,The Possum Experiment,https://www.thisamericanlife.org/sites/default/files/audio/775/QXTHvllcC4gN9cRoU0g5OQM36rfXcGrDFBDoBzicuFU/775.mp3,An investigation into a very basic question about people: Are most of us bad or good?,"Fri, 08 Jul 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/775,https://www.thisamericanlife.org/775/the-possum-experiment
774,The Pink House at the Center of the World,https://www.thisamericanlife.org/sites/default/files/audio/774/4oR8PjBYo-5xhDwLSaxcodBKoNSvShyCbQaL4Faq5L4/774.mp3,"The Supreme Court case that overturned Roe v. Wade began with a lawsuit filed by a Mississippi abortion clinic. On the day Roe was overturned, we were there. Stories from the center of this moment of history, the day it happened.","Fri, 01 Jul 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/774,https://www.thisamericanlife.org/774/the-pink-house-at-the-center-of-the-world
773,The Longest Distance Between Two Points,https://www.thisamericanlife.org/sites/default/files/audio/773/FhJId7x1aE3Awe9HB1yyxOarkHvj91jQRpRtbkyrHqg/773.mp3,Getting from A to B via Z.,"Fri, 17 Jun 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/773,https://www.thisamericanlife.org/773/longest-distance
772,The Kids' Table,https://www.thisamericanlife.org/sites/default/files/audio/772/-KHSlrxOZ43FCpnm8OIAtZDmrf9cw64CK4Dhf9oAOTc/772.mp3,"Kids navigating hairy situations all on their own, with no help from grown-ups.","Fri, 03 Jun 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/772,https://www.thisamericanlife.org/772/the-kids-table
771,The Parents Step In,https://www.thisamericanlife.org/sites/default/files/audio/771/z8upEWwt97i9aQcSu05ucpNKiS9mX_mX3wp2vfgADl8/771.mp3,"Government isn’t doing much to prevent school shootings. So parents are jumping in: parents whose kids have died in mass shootings, in the wake of each shooting. They take practical, effective action — and they get results.","Fri, 27 May 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/771,https://www.thisamericanlife.org/771/the-parents-step-in
770,My Lying Eyes,https://www.thisamericanlife.org/sites/default/files/audio/770/3UaR0rbpHhiKUE3auJZkRNpcerXUOx0BUwN04yxlOfY/770.mp3,"People staring squarely at the truth, and still finding it hard to believe what they’re seeing.","Fri, 06 May 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/770,https://www.thisamericanlife.org/770/my-lying-eyes
769,The Reluctant Explorer,https://www.thisamericanlife.org/sites/default/files/audio/769/aAAQZfbRa3ugdUuBV4O-TXye-HWGWPPcXX6_OyC-eR0/769.mp3,A man finds himself thrust into a new world he didn’t necessarily ask to visit. He takes a look around.,"Fri, 29 Apr 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/769,https://www.thisamericanlife.org/769/the-reluctant-explorer
768,The Other Front Lines,https://www.thisamericanlife.org/sites/default/files/audio/768/mNkNHTdsP7_bV5W6MN8W5xafxt3xssJjBug9RCV2gp0/768.mp3,Four personal stories from the war in Ukraine.,"Fri, 22 Apr 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/768,https://www.thisamericanlife.org/768/the-other-front-lines
767,Do Not Go Gentle,https://www.thisamericanlife.org/sites/default/files/audio/767/qntxGeyBGGtt6UKiFInT3voKvDPvxcOCJfkwlnbPIzc/767.mp3,"In this moment when autocrats and almost-autocrats are getting bolder and more powerful, we bring you two stories of resistance, from Hungary and Russia.","Fri, 08 Apr 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/767,https://www.thisamericanlife.org/767/do-not-go-gentle
766,Well Someone Had to Do SOMETHING!,https://www.thisamericanlife.org/sites/default/files/audio/766/vaFSU7zjYIPAb7VZ6tWa9SJY3hFhGTd02iBrKmSoaDo/766.mp3,"People trying to jump in and solve other people's problems, putting themselves directly in the gap between the problem and the solution.","Fri, 01 Apr 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/766,https://www.thisamericanlife.org/766/well-someone-had-to-do-something
765,Off Course,https://www.thisamericanlife.org/sites/default/files/audio/765/jYrb8WjpERjVwBq00D6JMaXqUX4V3MTUeiBaQ1tJ_0g/765.mp3,"Three people, and one animal, who know the path their lives will take until, suddenly, they don’t.","Fri, 18 Mar 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/765,https://www.thisamericanlife.org/765/off-course
764,School's Out Forever,https://www.thisamericanlife.org/sites/default/files/audio/764/Z71mwW70Deg3sv23dEWixHhEYhYOycc2GUaBR1xsWzs/764.mp3,The pandemic broke school. Can we ever go back?,"Fri, 11 Mar 2022 18:00:00 -0400",https://www.thisamericanlife.org/episode/764,https://www.thisamericanlife.org/764/schools-out-forever
